journal,title,authors,abstract,cite,jel,url,volume,doi,year
Journal of the European Economic Association,Jeea-Fbbva Lecture 2013: The New Empirical Economics Of Management,"['Nicholas Bloom', 'Renata Lemos', 'Raffaella Sadun', 'Daniela Scur', 'John Reenen']"," Over the last decade the World Management Survey (WMS) has collected firm-level management practices data across multiple sectors and countries. We developed the survey to try to explain the large and persistent total factor productivity (TFP) differences across firms and countries. This review paper discusses what has been learned empirically and theoretically from the WMS and other recent work on management practices. Our preliminary results suggest that about a quarter of cross-country and within-country TFP gaps can be accounted for by management practices. Management seems to matter both qualitatively and quantitatively for performance at the level of the firm and the nation. Competition, governance, human capital, and informational frictions help account for the variation in management. We make some suggestions for both policy and future research.","Nicholas Bloom & Renata Lemos & Raffaella Sadun & Daniela Scur & John Reenen, 2014. ""Jeea-Fbbva Lecture 2013: The New Empirical Economics Of Management,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 835-876, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p835-876.html,"12(4), pages 835-876, August.",http://hdl.handle.net/10.1111/jeea.12094,2014
Journal of the European Economic Association,Social Comparison And Effort Provision: Evidence From A Field Experiment,"['Alain Cohn', 'Ernst Fehr', 'Benedikt Herrmann', 'Frédéric Schneider']"," Social comparison has potentially far reaching consequences in many economic domains. We conducted a field experiment to examine how social comparison affects workers' effort provision if their own wage or that of a co-worker is cut. Workers were assigned to groups of two, performed identical individual tasks, and received the same performance-independent hourly wage. Cutting both group members' wages caused a decrease in performance. But when only one group member's wage was cut, the affected workers decreased their performance more than twice as much as when both workers' wages were cut. This finding indicates that social comparison among workers affects effort provision because the only difference between the two wage-cut treatments is the other group member's wage level. In contrast, workers whose wage was not cut but who witnessed their group member's pay being cut displayed no change in performance relative to the baseline treatment in which both workers' wages remained unchanged. This indicates that social comparison exerts asymmetric effects on effort.","Alain Cohn & Ernst Fehr & Benedikt Herrmann & Frédéric Schneider, 2014. ""Social Comparison And Effort Provision: Evidence From A Field Experiment,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 877-898, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p877-898.html,"12(4), pages 877-898, August.",http://hdl.handle.net/10.1111/jeea.12079,2014
Journal of the European Economic Association,"More Missing Women, Fewer Dying Girls: The Impact Of Sex-Selective Abortion On Sex At Birth And Relative Female Mortality In Taiwan","['Ming-Jen Lin', 'Jin-Tan Liu', 'Nancy Qian']"," This study finds that the introduction of sex-selective abortion in Taiwan due to the legalization of abortion when prenatal sex-detection technology was already available increased the fraction of males born at higher parities and changed the composition of mothers choosing to give birth. Controlling for compositional changes, we find that access to sex-selective abortion reduced relative neonatal female mortality rates for higher-parity births.","Ming-Jen Lin & Jin-Tan Liu & Nancy Qian, 2014. ""More Missing Women, Fewer Dying Girls: The Impact Of Sex-Selective Abortion On Sex At Birth And Relative Female Mortality In Taiwan,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 899-926, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p899-926.html,"12(4), pages 899-926, August.",http://hdl.handle.net/10.1111/jeea.12091,2014
Journal of the European Economic Association,Live Aid Revisited: Long-Term Impacts Of The 1984 Ethiopian Famine On Children,"['Stefan Dercon', 'Catherine Porter']"," In 1984, the world was shocked at the scale of a famine in Ethiopia that caused over half a million deaths, making it one of the worst in recent history. The mortality impacts are clearly significant. But what of the survivors? This paper provides the first estimates of the long-term impact of the famine 20 years later, on the height of young adults aged 19–22 years who experienced this severe shock as infants during the crisis. An innovative feature of the analysis is that famine intensity is measured at the household level, while impacts are assessed using a difference-in-differences comparison across siblings, and compared with an IV cross-section, using rainfall as an instrument for the shock. We find that by adulthood, affected children who were aged of 12-36 months at the peak of the crisis are significantly shorter than the older cohort, and their unaffected peers, by at least 5 cm. There are no significant effects on those in utero during the crisis, although we cannot rule out that for this cohort, the selection effect dominates scarring. Indicative calculations show that for the affected group such height loss may lead to income losses of around 5% per year over their lifetime. The evidence also suggests that the relief operations at the time made little difference to those who survived.","Stefan Dercon & Catherine Porter, 2014. ""Live Aid Revisited: Long-Term Impacts Of The 1984 Ethiopian Famine On Children,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 927-948, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p927-948.html,"12(4), pages 927-948, August.",http://hdl.handle.net/10.1111/jeea.12088,2014
Journal of the European Economic Association,Expansionary Austerity? International Evidence,"['Jaime Guajardo', 'Daniel Leigh', 'Andrea Pescatori']"," This paper investigates the short-term effects of fiscal consolidation on economic activity in OECD economies. We examine contemporaneous policy documents to identify changes in fiscal policy motivated by a desire to reduce the budget deficit and not by responding to prospective economic conditions. Using this new dataset, our estimates suggest that fiscal consolidation has contractionary effects on private demand and GDP. By contrast, estimates based on conventional measures of the fiscal policy stance used in the literature support the expansionary fiscal contractions hypothesis but appear to be biased toward overstating expansionary effects.","Jaime Guajardo & Daniel Leigh & Andrea Pescatori, 2014. ""Expansionary Austerity? International Evidence,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 949-968, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p949-968.html,"12(4), pages 949-968, August.",http://hdl.handle.net/10.1111/jeea.12083,2014
Journal of the European Economic Association,Evaluating Theories Of Bank Runs With Heterogeneity Restrictions,"['Ferre Graeve', 'Alexei Karas']"," This paper empirically tests theories of bank runs. We use a structural panel VAR to extract runs from deposit market data. Identification exploits cross-sectional heterogeneity in deposit insurance: we identify bank runs as adverse deposit market supply shocks hitting uninsured banks harder compared to insured. Conditional on a run, we study the behavior of uninsured banks with bad and good fundamentals. We find that both experience runs, but deposit outflows at the former are more severe. Panic effects, which affect all uninsured deposits alike, irrespective of fundamentals, dominate in the aggregate. Insured banks partially absorb the outflow of uninsured deposits.","Ferre Graeve & Alexei Karas, 2014. ""Evaluating Theories Of Bank Runs With Heterogeneity Restrictions,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 969-996, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p969-996.html,"12(4), pages 969-996, August.",http://hdl.handle.net/10.1111/jeea.12080,2014
Journal of the European Economic Association,Democratic Peace And Electoral Accountability,"['Paola Conconi', 'Nicolas Sahuguet', 'Maurizio Zanardi']"," Democracies rarely engage in conflicts with one another, though they are not averse to fighting autocracies. We exploit the existence in many countries of executive term limits to show that electoral accountability is the key reason behind this “democratic peace” phenomenon. We construct a new dataset of term limits for a sample of 177 countries over the 1816–2001 period, and combine this information with a large dataset of interstate conflicts. Our empirical analysis shows that, although democracies are significantly less likely to fight each other, democracies with leaders who face binding term limits are as conflict prone as autocracies. The study of electoral calendars confirms the importance of re-election incentives: in democracies with two-term limits, conflicts are less likely to occur during the executive's first mandate than in the last one. Our findings support the Kantian idea that elections act as a discipline device, deterring leaders from engaging in costly conflicts.","Paola Conconi & Nicolas Sahuguet & Maurizio Zanardi, 2014. ""Democratic Peace And Electoral Accountability,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 997-1028, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p997-1028.html,"12(4), pages 997-1028, August.",http://hdl.handle.net/10.1111/jeea.12074,2014
Journal of the European Economic Association,Party Cues In Elections Under Multilevel Governance: Theory And Evidence From Us States,"['Benny Geys', 'Jan Vermeir']"," In federal countries, voters’ ability to evaluate the performance of their leaders might be reduced when different levels of government shape policy outcomes. This can blur political accountability. In this article, we analyze how party cues (i.e., politicians’ party membership acting as a cue towards their characteristics) affect voters’ incomplete information in a federal setting. We theoretically show that party cues allow indirect inference regarding politicians using observed policy outcomes, and can alleviate the accountability problem. Empirical evidence from US presidential election results across all 50 US states over the period 1972–2008 supports this proposition. However, party cues also have a downside in that they may reduce politicians’ effort, particularly when politicians at different levels of government are from different parties.","Benny Geys & Jan Vermeir, 2014. ""Party Cues In Elections Under Multilevel Governance: Theory And Evidence From Us States,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 1029-1058, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p1029-1058.html,"12(4), pages 1029-1058, August.",http://hdl.handle.net/10.1111/jeea.12081,2014
Journal of the European Economic Association,Preferences For Redistribution And Perception Of Fairness: An Experimental Study,"['Ruben Durante', 'Louis Putterman', 'Joël Weele']"," We conduct a laboratory experiment to study how demand for redistribution of income depends on self-interest, insurance motives, and social concerns relating to inequality and efficiency. Our choice environments feature large groups of subjects and real-world framing, and differ with respect to the source of inequality (earned or arbitrary), the cost of taxation to the decision maker, the dead-weight loss of taxation, uncertainty about own pretax income, and whether the decision maker is affected by redistribution. We estimate utility weights for the different sources of demand for redistribution, with the potential to inform modeling in macroeconomics and political economy","Ruben Durante & Louis Putterman & Joël Weele, 2014. ""Preferences For Redistribution And Perception Of Fairness: An Experimental Study,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 1059-1086, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p1059-1086.html,"12(4), pages 1059-1086, August.",http://hdl.handle.net/10.1111/jeea.12082,2014
Journal of the European Economic Association,Reducing Overreaction To Central Banks' Disclosures: Theory And Experiment,"['Romain Baeriswyl', 'Camille Cornand']"," Financial markets are known for overreacting to public information. Central banks can reduce this overreaction either by disclosing information to only a fraction of market participants (partial publicity) or by disclosing information to all participants but with ambiguity (partial transparency). In theory, overreaction can be similarly reduced by either communication strategy. A laboratory experiment shows that both communication strategies succeed in reducing overreaction, though not as much as theory predicts. The opportunity in our information age for central banks to choose between partial publicity and partial transparency to control the market reaction is then discussed.","Romain Baeriswyl & Camille Cornand, 2014. ""Reducing Overreaction To Central Banks' Disclosures: Theory And Experiment,"" Journal of the European Economic Association, European Economic Association, vol. 12(4), pages 1087-1126, August.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i4p1087-1126.html,"12(4), pages 1087-1126, August.",http://hdl.handle.net/10.1111/jeea.12077,2014
Journal of the European Economic Association,Building Reputation For Contract Renewal: Implications For Performance Dynamics And Contract Duration,"['Elisabetta Iossa', 'Patrick Rey']"," We study how career concerns affect the dynamics of incentives in a multi-period contract, when the agent's productivity is a stochastic function of his past productivity and investment. We show that incentives are stronger and performance is higher when the contract approaches its expiry date. Contrary to common wisdom, long-term contracts may strengthen reputational effects whereas short-term contracting may be optimal when investment has persistent, long-term effects.","Elisabetta Iossa & Patrick Rey, 2014. ""Building Reputation For Contract Renewal: Implications For Performance Dynamics And Contract Duration,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 549-574, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p549-574.html,"12(3), pages 549-574, June.",http://hdl.handle.net/10.1111/jeea.12075,2014
Journal of the European Economic Association,Materials Prices And Productivity,['Enghin Atalay']," There is substantial within-industry variation in the prices that plants pay for their material inputs. Using plant-level data from the US Census Bureau, I explore the consequences and sources of this variation in materials prices. For a sample of industries with relatively homogeneous products, the standard deviation of plant-level productivity would be 7% smaller if all plants faced the same materials prices. Moreover, plant-level materials prices are persistent, spatially correlated, and positively associated with the probability of exit. The contribution of entry and exit to aggregate productivity growth is smaller for productivity measures that are purged of materials price variation. After documenting these patterns, I discuss three potential sources of materials price variation: geography, differences in suppliers' marginal costs, and within-supplier markup differences. Together, these variables explain 15% of the variation of materials prices.","Enghin Atalay, 2014. ""Materials Prices And Productivity,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 575-611, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p575-611.html,"12(3), pages 575-611, June.",http://hdl.handle.net/10.1111/jeea.12036,2014
Journal of the European Economic Association,"Ecology, Trade, And States In Pre-Colonial Africa",['James Fenske']," State capacity matters for growth. I test Bates' explanation of pre-colonial African states. He argues that trade across ecological boundaries promoted states. I find that African societies in ecologically diverse environments had more centralized states. This is robust to reverse causation, omitted heterogeneity, and alternative interpretations of the link between diversity and states. The result survives including non-African societies. I test mechanisms connecting trade to states, and find that trade supported class stratification between rulers and ruled. I underscore the importance of ethnic institutions and inform our knowledge of the effects of trade on institutions.","James Fenske, 2014. ""Ecology, Trade, And States In Pre-Colonial Africa,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 612-640, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p612-640.html,"12(3), pages 612-640, June.",http://hdl.handle.net/10.1111/jeea.12042,2014
Journal of the European Economic Association,Knowing The Right Person In The Right Place: Political Connections And Resistance To Change,"['Giorgio Bellettini', 'Carlotta Berti Ceroni', 'Giovanni Prarolo']"," We use a political economy model of Schumpeterian growth with entry to investigate how an incumbent politician can strategically use the level of red tape to acquire incumbency advantage. By setting sufficiently high red tape, the politician induces the incumbent firm in the intermediate sector to invest in political connections, which are valued also by voters, who recognize that bureaucratic costs can be reduced by connected firms. Within this framework, we study the Markov perfect equilibria of an infinitely repeated game among politicians, firms, and voters, and show that all equilibria are characterized by investments in political connections and the re-election of the incumbent politician. Political connections may prevent entry of advanced competitors and cause the economy to lag behind the technological frontier. Our model provides a possible explanation for the persistence of inefficient democracies and political barriers to technology development, where these reflect shared rather than conflicting interests.","Giorgio Bellettini & Carlotta Berti Ceroni & Giovanni Prarolo, 2014. ""Knowing The Right Person In The Right Place: Political Connections And Resistance To Change,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 641-671, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p641-671.html,"12(3), pages 641-671, June.",http://hdl.handle.net/10.1111/jeea.12069,2014
Journal of the European Economic Association,Optimal Aging And Death: Understanding The Preston Curve,"['Carl-Johan Dalgaard', 'Holger Strulik']"," Does prosperity lead to greater longevity? If so, what is the strength of the income channel? To address these questions we develop a life cycle model in which households are subject to physiological aging. In modeling aging we draw on recent research in the fields of biology and medicine. The speed of the aging process, and thus the age of death, are endogenously determined by optimal health investments. A calibrated version of the model accounts well for the observed nonlinear cross-country link between longevity and income, also known as the Preston curve.","Carl-Johan Dalgaard & Holger Strulik, 2014. ""Optimal Aging And Death: Understanding The Preston Curve,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 672-701, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p672-701.html,"12(3), pages 672-701, June.",http://hdl.handle.net/10.1111/jeea.12071,2014
Journal of the European Economic Association,Designing Order-Book Transparency In Electronic Communication Networks,['Romans Pancs']," A significant fraction of trade in stock exchanges (e.g., Euronext and NASDAQ) involves ‘iceberg orders’, which are orders to sell or buy a certain number of shares with the caveat that only a part of that number be made public. This paper provides a normative justification for the lack of transparency in this kind of order: imperfect disclosure is shown to be a necessary feature of any optimal mechanism when the asset's potential buyers must incur a cost in order to become active and learn their valuations for the asset. This finding raises a caveat for regulation that seeks to mandate the open order book or otherwise increase the pre-trade transparency of stock exchanges.","Romans Pancs, 2014. ""Designing Order-Book Transparency In Electronic Communication Networks,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 702-723, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p702-723.html,"12(3), pages 702-723, June.",http://hdl.handle.net/10.1111/jeea.12073,2014
Journal of the European Economic Association,"Technology Adoption, Turbulence, And The Dynamics Of Unemployment",['Georg Duernecker']," Starting in the late 1970s, European unemployment began to increase while US unemployment remained constant. At the same time, capital-embodied technical change began to accelerate, and the United States adopted the new capital much faster than Europe. I argue that these two facts are related. The main idea is that if there is capital-embodied technical change, then the unemployment rate depends critically on how obsolete the installed capital stock is compared to the frontier. In particular, European workers initially worked with relatively obsolete capital, and so they lacked the skills required to work with frontier capital. When they lost their jobs they therefore stayed unemployed for longer than their American counterparts. I find that this channel accounts for about 70% of the discrepancy between the behavior of unemployment rates in Europe and the United States.","Georg Duernecker, 2014. ""Technology Adoption, Turbulence, And The Dynamics Of Unemployment,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 724-754, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p724-754.html,"12(3), pages 724-754, June.",http://hdl.handle.net/10.1111/jeea.12041,2014
Journal of the European Economic Association,Competitive Markets With Endogenous Health Risks,"['Alberto Bennardo', 'Salvatore Piccolo']"," We study an economy where agents' productivity and labor endowment depend on their health status, and indivisible occupational choices affect individual health distributions. We show that Pareto efficiency requires cross-transfers across occupations. Moreover, workers with relatively less safe jobs must get positive transfers whenever labor supply is not very reactive to wages, a condition in line with the findings of a large empirical literature. In these instances, compensating wage differentials equalizing the utilities of ex-ante identical workers in different jobs undermine ex-ante efficiency. Moreover, competitive equilibria where only assets with deterministic payoffs are traded are not first-best. Finally, we show that simple transfer schemes, implemented through linear subsidies to health insurance, enhance efficiency.","Alberto Bennardo & Salvatore Piccolo, 2014. ""Competitive Markets With Endogenous Health Risks,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 755-790, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p755-790.html,"12(3), pages 755-790, June.",http://hdl.handle.net/10.1111/jeea.12078,2014
Journal of the European Economic Association,Sales And Collusion In A Market With Storage,"['Francesco Nava', 'Pasquale Schiraldi']"," Sales are a widespread and well-known phenomenon documented in several product markets. This paper presents a novel rationale for sales that does not rely on consumer heterogeneity, or on any form of randomness to explain such periodic price fluctuations. The analysis is carried out in the context of a simple repeated price competition model, and establishes that firms must periodically reduce prices in order to sustain collusion when goods are storable and the market is large. The largest equilibrium profits are characterized at any market size. A trade-off between the size of the industry and its profits arises. Sales foster collusion, by magnifying the inter-temporal links in consumers' decisions.","Francesco Nava & Pasquale Schiraldi, 2014. ""Sales And Collusion In A Market With Storage,"" Journal of the European Economic Association, European Economic Association, vol. 12(3), pages 791-832, June.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i3p791-832.html,"12(3), pages 791-832, June.",http://hdl.handle.net/10.1111/jeea.12046,2014
Journal of the European Economic Association,Letter Grading Government Efficiency,"['Alberto Chong', 'Rafael La Porta', 'Florencio Lopez-de-Silanes', 'Andrei Shleifer']"," We mailed letters to non-existent business addresses in 159 countries (10 per country), and measured whether they come back to the return address in the United States and how long it takes. About 60% of the letters were returned, taking over six months, on average. The results provide new objective indicators of government efficiency across countries, based on a simple and universal service, and allow us to shed light on its determinants. The evidence suggests that both technology and management quality influence government efficiency, just as they do that of the private sector.","Alberto Chong & Rafael La Porta & Florencio Lopez-de-Silanes & Andrei Shleifer, 2014. ""Letter Grading Government Efficiency,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 277-299, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p277-299.html,"12(2), pages 277-299, April.",http://hdl.handle.net/10.1111/jeea.12076,2014
Journal of the European Economic Association,Changes In China'S Wage Structure,"['Suqin Ge', 'Dennis Tao Yang']"," Using a national sample of Urban Household Surveys, we document several profound changes in China's wage structure during a period of rapid economic growth. Between 1992 and 2007, the average real wage increased by 202%, accompanied by a sharp rise in wage inequality. Decomposition analysis reveals 80% of this wage growth to be attributable to higher pay for basic labor, rising returns to human capital, and increases in the state-sector wage premium. By employing an aggregate production function framework, we account for the sources of wage growth and wage inequality amid fast economic growth and transition. We find capital accumulation, skill-biased technological change, and rural–urban migration to be the major forces behind the evolving wage structure in urban China.","Suqin Ge & Dennis Tao Yang, 2014. ""Changes In China'S Wage Structure,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 300-336, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p300-336.html,"12(2), pages 300-336, April.",http://hdl.handle.net/10.1111/jeea.12072,2014
Journal of the European Economic Association,Vertical Relations Under Credit Constraints,"['Volker Nocke', 'John Thanassoulis']"," We model the impact that credit constraints and market risk have on the vertical relationships between firms in the supply chain. Firms which might face credit constraints in future investments become endogenously risk averse when accumulating pledgable assets. In the short run, the optimal supply contract involves risk sharing, so inducing double marginalization. Credit constraints thus result in higher retail prices, and this is true whether the firm is debt or equity funded. Further, we offer a new theory of supplier finance arms as we show an intrinsic complementarity between supply and lending which reduces financing inefficiencies created by informational asymmetries. The model offers: a theory of countervailing power based on credit constraints; a transmission mechanism linking the cost of borrowing with retail prices; and a motive for outsourcing supply (or distribution) in the face of market risk.","Volker Nocke & John Thanassoulis, 2014. ""Vertical Relations Under Credit Constraints,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 337-367, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p337-367.html,"12(2), pages 337-367, April.",http://hdl.handle.net/10.1111/jeea.12067,2014
Journal of the European Economic Association,Clustering In N-Player Preemption Games,"['Rossella Argenziano', 'Philipp Schmidt-Dengler']"," We study a complete information preemption game in continuous time. A finite number of firms decide when to make an irreversible, observable investment. Upon investment, a firm receives flow profits, which decrease in the number of firms that have invested. The cost of investment declines over time exogenously. We characterize the subgame-perfect equilibrium outcome, which is unique up to a permutation of players. When the preemption race among late investors is sufficiently intense, the preemption incentive for earlier investors disappears, and two or more investments occur at the same time. We identify a sufficient condition in terms of model parameters: clustering of investments occurs if the flow profits from consecutive investments are sufficiently close. This shows how clustering can occur in the absence of coordination failures, informational spillovers, or positive payoff externalities.","Rossella Argenziano & Philipp Schmidt-Dengler, 2014. ""Clustering In N-Player Preemption Games,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 368-396, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p368-396.html,"12(2), pages 368-396, April.",http://hdl.handle.net/10.1111/jeea.12054,2014
Journal of the European Economic Association,"Skill-Biased Technological Change, Unemployment, And Brain Drain","['Harald Fadinger', 'Karin Mayr']"," We develop a model of directed technology adoption, frictional unemployment, and migration to examine the effects of a change in skill endowments on the wages, employment rates, and emigration rates of skilled and unskilled workers. We find that, depending on the elasticity of substitution between skilled and unskilled workers and the elasticity of the matching function, an increase in the skill ratio can reduce both the relative unemployment rate and the relative emigration rate (brain drain) of skilled workers. We provide numerical simulations to support our findings and show that the effects are empirically relevant and potentially sizable.","Harald Fadinger & Karin Mayr, 2014. ""Skill-Biased Technological Change, Unemployment, And Brain Drain,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 397-431, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p397-431.html,"12(2), pages 397-431, April.",http://hdl.handle.net/10.1111/jeea.12049,2014
Journal of the European Economic Association,"Immigration, Jobs, And Employment Protection: Evidence From Europe Before And During The Great Recession","[""Francesco D'Amuri"", 'Giovanni Peri']"," In this paper we analyze the impact of immigrants on the type and quantity of native jobs. We use data on 15 Western European countries during the 1996–2010 period. We find that immigrants, by taking manual-routine type of occupations pushed natives towards more “complex” (abstract and communication) jobs. This job upgrade was associated to a 0.7% increase in native wages for a doubling of the immigrants' share. These results are robust to the use of an IV strategy based on past settlement of immigrants across European countries. The job upgrade slowed but did not come to a halt during the Great Recession. We also document the labor market flows behind it: the complexity of jobs offered to new native hires was higher relative to the complexity of lost jobs. Finally, we find evidence that such reallocation was larger in countries with more flexible labor laws.","Francesco D'Amuri & Giovanni Peri, 2014. ""Immigration, Jobs, And Employment Protection: Evidence From Europe Before And During The Great Recession,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 432-464, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p432-464.html,"12(2), pages 432-464, April.",http://hdl.handle.net/10.1111/jeea.12040,2014
Journal of the European Economic Association,Insulation Impossible: Monetary Policy And Regional Debt Spillovers In A Federation,"['Russell Cooper', 'Hubert Kempf', 'Dan Peled']"," This paper studies the effects of monetary policy in the presence of debt spillovers within a monetary union. When capital markets are integrated, the fiscal policy of any member country will generally influence equilibrium wages and interest rates across the whole union. We ask whether there exists a monetary policy which can offset these spillovers. Within a general class of monetary policy rules, there does not exist one that completely insulates agents in one region from fiscal policy in the other. These debt spillovers will affect welfare through two channels: intertemporal efficiency and redistribution.","Russell Cooper & Hubert Kempf & Dan Peled, 2014. ""Insulation Impossible: Monetary Policy And Regional Debt Spillovers In A Federation,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 465-491, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p465-491.html,"12(2), pages 465-491, April.",http://hdl.handle.net/10.1111/jeea.12039,2014
Journal of the European Economic Association,Competition And Gender Prejudice: Are Discriminatory Employers Doomed To Fail?,"['Andrea Weber', 'Christine Zulehner']"," According to Becker's famous theory on discrimination (Gary Becker, [Becker, Gary S., 1957], The Economics of Discrimination, University of Chicago Press), entrepreneurs with a strong prejudice against female workers forgo profits by submitting to their tastes. In a competitive market their firms lack efficiency and are therefore forced to leave. We present new empirical evidence for this prediction by studying the survival of start-up firms in longitudinal matched employer–employee data. We find that firms with strong preferences for discrimination approximated by a low share of female employees relative to the industry average have significantly shorter survival rates. This is especially relevant for firms starting out with female shares in the lower tail of the distribution. Competition at the industry level additionally reduces firm survival and accelerates the rate at which prejudiced firms are weeded out. We also find evidence for employer learning as highly discriminatory start-up firms that manage to survive submit to market powers and increase their female workforce over time.","Andrea Weber & Christine Zulehner, 2014. ""Competition And Gender Prejudice: Are Discriminatory Employers Doomed To Fail?,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 492-521, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p492-521.html,"12(2), pages 492-521, April.",http://hdl.handle.net/10.1111/jeea.12048,2014
Journal of the European Economic Association,"Capital Inflows, Financial Structure And Housing Booms","['Filipa Sá', 'Pascal Towbin', 'Tomasz Wieladek']"," We use a panel VAR to study the effect of shocks to capital inflows, which are identified using sign restrictions, on the housing market in OECD countries. To explore how effects of these shocks change with the structure of the mortgage market and the degree of mortgage securitization, we allow the VAR coefficients to vary with mortgage-market characteristics. Our results indicate that capital-inflow shocks have a significant and positive effect on real house prices, real credit available to the private sector, and real residential investment. The responses of these variables are stronger in countries with more developed mortgage markets and in countries where securitization is allowed.","Filipa Sá & Pascal Towbin & Tomasz Wieladek, 2014. ""Capital Inflows, Financial Structure And Housing Booms,"" Journal of the European Economic Association, European Economic Association, vol. 12(2), pages 522-546, April.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i2p522-546.html,"12(2), pages 522-546, April.",http://hdl.handle.net/10.1111/jeea.12047,2014
Journal of the European Economic Association,Institution-Induced Productivity Differences And Patterns Of International Capital Flows,['Kiminori Matsuyama']," This paper studies theoretically how the cross-country differences in the institutional quality (IQ) of domestic credit markets shape the patterns of international capital flows when such IQ differences also cause productivity differences across countries. IQ affects productivity by changing productivity–agency-cost trade-offs across heterogeneous investment projects. Such institution-induced productivity differences are shown to have effects on the investment and capital flows that are opposite of exogenous productivity differences. This implies that the overall effect of IQ could generate U-shaped responses of the investment and capital flows. Among other things, this means that capital could flow from middle-income countries to both low-income and high-income countries, and that, starting from a very low IQ, a country could experience both a growth and a current account surplus after a successful institutional reform. More generally, the results here provide some cautions when interpreting the empirical evidence on the role of productivity differences and institutional differences on capital flows. It also calls into question the validity of treating the degree of financial frictions as a proxy for the quality of financial institutions, as commonly done in the literature.","Kiminori Matsuyama, 2014. ""Institution-Induced Productivity Differences And Patterns Of International Capital Flows,"" Journal of the European Economic Association, European Economic Association, vol. 12(1), pages 1-24, February.",N\A,https://ideas.repec.org/a/bla/jeurec/v12y2014i1p1-24.html,"12(1), pages 1-24, February.",http://hdl.handle.net/10.1111/jeea.12045,2014
