journal,title,authors,abstract,cite,jel,url,volume,doi,year
Journal of International Economics,Trade and growth: A comment,"['Bertrand, Trent J.']",No abstract is available for this item.,"Bertrand, Trent J., 1973. ""Trade and growth: A comment,"" Journal of International Economics, Elsevier, vol. 3(2), pages 193-195, May.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i2p193-195.html,"3(2), pages 193-195, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90040-8,1973
Journal of International Economics,"The destiny of gold : Paul Einzig, (London: Macmillan; New York: St. Martin's Press. 1972; viii + 128 pp.; [UK pound]3.50.)","['Yeager, Leland B.']",No abstract is available for this item.,"Yeager, Leland B., 1973. ""The destiny of gold : Paul Einzig, (London: Macmillan; New York: St. Martin's Press. 1972; viii + 128 pp.; [UK pound]3.50.),"" Journal of International Economics, Elsevier, vol. 3(2), pages 197-198, May.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i2p197-198.html,"3(2), pages 197-198, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90041-X,1973
Journal of International Economics,"The destiny of the dollar : Paul Einzig, (London: Macmillan; New York: St. Martin's Press, viii + 196 pp.; [UK pound]2.95.)","['Yeager, Leland B.']",No abstract is available for this item.,"Yeager, Leland B., 1973. ""The destiny of the dollar : Paul Einzig, (London: Macmillan; New York: St. Martin's Press, viii + 196 pp.; [UK pound]2.95.),"" Journal of International Economics, Elsevier, vol. 3(2), pages 198-199, May.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i2p198-199.html,"3(2), pages 198-199, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90042-1,1973
Journal of International Economics,"Studies in development planning : Hollis B. Chenery et al., eds., (Harvard University Press, Cambridge, Mass., 1971, ix + 422 pp.)","['Srinivasan, T. N.']",No abstract is available for this item.,"Srinivasan, T. N., 1973. ""Studies in development planning : Hollis B. Chenery et al., eds., (Harvard University Press, Cambridge, Mass., 1971, ix + 422 pp.),"" Journal of International Economics, Elsevier, vol. 3(2), pages 199-200, May.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i2p199-200.html,"3(2), pages 199-200, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90043-3,1973
Journal of International Economics,"China trade prospects and U.S. policy : Alexander Eckstein (ed.). (Praeger, 1971, pp. 329; $10.50.)","['Swamy, Subramanian']",No abstract is available for this item.,"Swamy, Subramanian, 1973. ""China trade prospects and U.S. policy : Alexander Eckstein (ed.). (Praeger, 1971, pp. 329; $10.50.),"" Journal of International Economics, Elsevier, vol. 3(2), pages 201-202, May.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i2p201-202.html,"3(2), pages 201-202, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90044-5,1973
Journal of International Economics,The stability and equilibrium of the balance of payments under a fixed exchange rate,"['Aghevli, B. B.', 'Borts, G. H.']",No abstract is available for this item.,"Aghevli, B. B. & Borts, G. H., 1973. ""The stability and equilibrium of the balance of payments under a fixed exchange rate,"" Journal of International Economics, Elsevier, vol. 3(1), pages 1-20, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p1-20.html,"3(1), pages 1-20, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90003-2,1973
Journal of International Economics,The short-run effects of domestic demand pressure on export delivery delays for machinery,"['Artus, Jacques R.']",No abstract is available for this item.,"Artus, Jacques R., 1973. ""The short-run effects of domestic demand pressure on export delivery delays for machinery,"" Journal of International Economics, Elsevier, vol. 3(1), pages 21-36, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p21-36.html,"3(1), pages 21-36, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90004-4,1973
Journal of International Economics,Establishing convergent decentralized policy assignment,"['Patrick, John D.']",No abstract is available for this item.,"Patrick, John D., 1973. ""Establishing convergent decentralized policy assignment,"" Journal of International Economics, Elsevier, vol. 3(1), pages 37-51, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p37-51.html,"3(1), pages 37-51, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90005-6,1973
Journal of International Economics,"P- and PN-matrices, Minkowski- and Metzler- matrices, and generalizations of the Stolper- Samuelson and Samuelson-Rybczynski theorems","['Uekawa, Yasuo', 'Kemp, Murray C.', 'Wegge, Leon L.']",No abstract is available for this item.,"Uekawa, Yasuo & Kemp, Murray C. & Wegge, Leon L., 1973. ""P- and PN-matrices, Minkowski- and Metzler- matrices, and generalizations of the Stolper- Samuelson and Samuelson-Rybczynski theorems,"" Journal of International Economics, Elsevier, vol. 3(1), pages 53-76, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p53-76.html,"3(1), pages 53-76, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90006-8,1973
Journal of International Economics,Another case of profitable destabilising speculation,"['Williamson, John']",No abstract is available for this item.,"Williamson, John, 1973. ""Another case of profitable destabilising speculation,"" Journal of International Economics, Elsevier, vol. 3(1), pages 77-83, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p77-83.html,"3(1), pages 77-83, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90007-X,1973
Journal of International Economics,"Economies of scale, price discrimination and exporting","['Pursell, G.', 'Snape, R. H.']",No abstract is available for this item.,"Pursell, G. & Snape, R. H., 1973. ""Economies of scale, price discrimination and exporting,"" Journal of International Economics, Elsevier, vol. 3(1), pages 85-91, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p85-91.html,"3(1), pages 85-91, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90008-1,1973
Journal of International Economics,"Trade, balance of payments and growth : J.N. Bhagwati, R.W. Jones, R.A. Mundell and J. Vanek, (Amsterdam and London, North-Holland Publishing Company, 1971, pp. xii + 532, $31.00.)","['Negishi, Takashi']",No abstract is available for this item.,"Negishi, Takashi, 1973. ""Trade, balance of payments and growth : J.N. Bhagwati, R.W. Jones, R.A. Mundell and J. Vanek, (Amsterdam and London, North-Holland Publishing Company, 1971, pp. xii + 532, $31.00.),"" Journal of International Economics, Elsevier, vol. 3(1), pages 93-95, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p93-95.html,"3(1), pages 93-95, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90009-3,1973
Journal of International Economics,"The mechanics of international money: A study of the bretton woods system : S.V. Bokil, (Madras, The Macmillan Company of India Limited, 1971, pp. vii, 184.)","['McKinnon, Ronald I.']",No abstract is available for this item.,"McKinnon, Ronald I., 1973. ""The mechanics of international money: A study of the bretton woods system : S.V. Bokil, (Madras, The Macmillan Company of India Limited, 1971, pp. vii, 184.),"" Journal of International Economics, Elsevier, vol. 3(1), pages 99-100, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p99-100.html,"3(1), pages 99-100, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90011-1,1973
Journal of International Economics,"Financial management of foreign exchange: An operational technique to reduce risk : Bernard A. Lietaer, (Cambridge, The M.I.T. Press, 1971, pp. 167.)","['Hirsch, S.']",No abstract is available for this item.,"Hirsch, S., 1973. ""Financial management of foreign exchange: An operational technique to reduce risk : Bernard A. Lietaer, (Cambridge, The M.I.T. Press, 1971, pp. 167.),"" Journal of International Economics, Elsevier, vol. 3(1), pages 100-102, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p100-102.html,"3(1), pages 100-102, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90012-3,1973
Journal of International Economics,"The Philippines and Taiwan : John H. Power, Gerardo P. Sicat and Mo-Huan Hsing, (London, Oxford University Press, 1971; $ 13.00 cloth, $ 7.25 paper.)","['Ruttan, Vernon W.']",No abstract is available for this item.,"Ruttan, Vernon W., 1973. ""The Philippines and Taiwan : John H. Power, Gerardo P. Sicat and Mo-Huan Hsing, (London, Oxford University Press, 1971; $ 13.00 cloth, $ 7.25 paper.),"" Journal of International Economics, Elsevier, vol. 3(1), pages 102-103, February.",N\A,https://ideas.repec.org/a/eee/inecon/v3y1973i1p102-103.html,"3(1), pages 102-103, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(73)90013-5,1973
Journal of International Economics,The international monetary system: Issues in the symposium,"['Bhagwati, Jagdish N.']",No abstract is available for this item.,"Bhagwati, Jagdish N., 1972. ""The international monetary system: Issues in the symposium,"" Journal of International Economics, Elsevier, vol. 2(4), pages 315-323, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p315-323.html,"2(4), pages 315-323, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90013-X,1972
Journal of International Economics,"Eurodollars, reserve dollars, and asymmetries in the international monetary system","['Cooper, Richard N.']",No abstract is available for this item.,"Cooper, Richard N., 1972. ""Eurodollars, reserve dollars, and asymmetries in the international monetary system,"" Journal of International Economics, Elsevier, vol. 2(4), pages 325-344, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p325-344.html,"2(4), pages 325-344, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90014-1,1972
Journal of International Economics,Towards a new regime for international payments,"['Fleming, J. Marcus']",No abstract is available for this item.,"Fleming, J. Marcus, 1972. ""Towards a new regime for international payments,"" Journal of International Economics, Elsevier, vol. 2(4), pages 345-373, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p345-373.html,"2(4), pages 345-373, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90015-3,1972
Journal of International Economics,International monetary collapse and reconstruction in April 1972,"['Triffin, Robert']",No abstract is available for this item.,"Triffin, Robert, 1972. ""International monetary collapse and reconstruction in April 1972,"" Journal of International Economics, Elsevier, vol. 2(4), pages 375-400, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p375-400.html,"2(4), pages 375-400, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90016-5,1972
Journal of International Economics,Political economy aspects of international monetary reform,"['Johnson, Harry G.']",No abstract is available for this item.,"Johnson, Harry G., 1972. ""Political economy aspects of international monetary reform,"" Journal of International Economics, Elsevier, vol. 2(4), pages 401-423, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p401-423.html,"2(4), pages 401-423, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90017-7,1972
Journal of International Economics,The benefits of international money,"['Kindleberger, C. P.']",No abstract is available for this item.,"Kindleberger, C. P., 1972. ""The benefits of international money,"" Journal of International Economics, Elsevier, vol. 2(4), pages 425-442, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p425-442.html,"2(4), pages 425-442, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90018-9,1972
Journal of International Economics,Heretical doubts about the international mechanisms,"['Samuelson, P. A.']",No abstract is available for this item.,"Samuelson, P. A., 1972. ""Heretical doubts about the international mechanisms,"" Journal of International Economics, Elsevier, vol. 2(4), pages 443-453, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p443-453.html,"2(4), pages 443-453, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90019-0,1972
Journal of International Economics,"Sovereignty at Bay: The multinational spread of U.S. enterprises : Raymond Vernon, (Basic Books, New York, 1971; pp.336; $8.50.)","['Yeager, Leland B.']",No abstract is available for this item.,"Yeager, Leland B., 1972. ""Sovereignty at Bay: The multinational spread of U.S. enterprises : Raymond Vernon, (Basic Books, New York, 1971; pp.336; $8.50.),"" Journal of International Economics, Elsevier, vol. 2(4), pages 455-462, September.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i4p455-462.html,"2(4), pages 455-462, September.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90020-7,1972
Journal of International Economics,"Investment, the two-sector model and trade in debt and capital goods","['Fischer, Stanley', 'Frenkel, Jacob A.']",No abstract is available for this item.,"Fischer, Stanley & Frenkel, Jacob A., 1972. ""Investment, the two-sector model and trade in debt and capital goods,"" Journal of International Economics, Elsevier, vol. 2(3), pages 211-233, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p211-233.html,"2(3), pages 211-233, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90001-3,1972
Journal of International Economics,Optimal tax structures in a model with traded and non-traded goods,"['Vandendorpe, Adolf L.']",No abstract is available for this item.,"Vandendorpe, Adolf L., 1972. ""Optimal tax structures in a model with traded and non-traded goods,"" Journal of International Economics, Elsevier, vol. 2(3), pages 235-256, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p235-256.html,"2(3), pages 235-256, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90002-5,1972
Journal of International Economics,Relative shares and factor price equalization,"['Nikaido, Hukukane']",No abstract is available for this item.,"Nikaido, Hukukane, 1972. ""Relative shares and factor price equalization,"" Journal of International Economics, Elsevier, vol. 2(3), pages 257-263, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p257-263.html,"2(3), pages 257-263, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90003-7,1972
Journal of International Economics,Unit values of U.S. machinery exports,"['Hufbauer, G. C.', ""O'Neill, J. P.""]",No abstract is available for this item.,"Hufbauer, G. C. & O'Neill, J. P., 1972. ""Unit values of U.S. machinery exports,"" Journal of International Economics, Elsevier, vol. 2(3), pages 265-275, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p265-275.html,"2(3), pages 265-275, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90004-9,1972
Journal of International Economics,Activity analysis and real incomes: Analogies with production models,"['Jones, Ronald W.']",No abstract is available for this item.,"Jones, Ronald W., 1972. ""Activity analysis and real incomes: Analogies with production models,"" Journal of International Economics, Elsevier, vol. 2(3), pages 277-302, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p277-302.html,"2(3), pages 277-302, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90005-0,1972
Journal of International Economics,"Industry and trade in some developing countries : Ian Little, Tibor Scitovsky and Maurice Scott, (Oxford University Press for the O.E.C.D. Development Center, 1970.)","['Cooper, Richard N.']",No abstract is available for this item.,"Cooper, Richard N., 1972. ""Industry and trade in some developing countries : Ian Little, Tibor Scitovsky and Maurice Scott, (Oxford University Press for the O.E.C.D. Development Center, 1970.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 303-305, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p303-305.html,"2(3), pages 303-305, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90006-2,1972
Journal of International Economics,"Nontariff distortions of international trade : Robert E. Baldwin, (The Brookings Institution, Washington, D.C., 1970, pp. viii + 210, $6.95.)","['Krueger, Anne O.']",No abstract is available for this item.,"Krueger, Anne O., 1972. ""Nontariff distortions of international trade : Robert E. Baldwin, (The Brookings Institution, Washington, D.C., 1970, pp. viii + 210, $6.95.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 305-307, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p305-307.html,"2(3), pages 305-307, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90007-4,1972
Journal of International Economics,"Money, trade and international relations : Lord Robbins, (London: Macmillan, St. Martin's Press, 1971, pp. xii + 282, S4.50.)","['Johnson, Harry G.']",No abstract is available for this item.,"Johnson, Harry G., 1972. ""Money, trade and international relations : Lord Robbins, (London: Macmillan, St. Martin's Press, 1971, pp. xii + 282, S4.50.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 307-309, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p307-309.html,"2(3), pages 307-309, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90008-6,1972
Journal of International Economics,"The structure of protection in developing countries : Bela Balassa and Associates, (Published for the IBRD by the Johns Hopkins Press, Baltimore and London, 1971, $12.00, pp. xii + 375.)","['McKinnon, Ronald I.']",No abstract is available for this item.,"McKinnon, Ronald I., 1972. ""The structure of protection in developing countries : Bela Balassa and Associates, (Published for the IBRD by the Johns Hopkins Press, Baltimore and London, 1971, $12.00, pp. xii + 375.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 309-310, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p309-310.html,"2(3), pages 309-310, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90009-8,1972
Journal of International Economics,"Effective tariff protection : Herbert G. Grubel and Harry G. Johnson, eds., (Published by GATT and Graduate Institute of International Studies, Geneva, 1971, 305 pp.)","['Khang, Chulsson']",No abstract is available for this item.,"Khang, Chulsson, 1972. ""Effective tariff protection : Herbert G. Grubel and Harry G. Johnson, eds., (Published by GATT and Graduate Institute of International Studies, Geneva, 1971, 305 pp.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 310-311, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p310-311.html,"2(3), pages 310-311, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90010-4,1972
Journal of International Economics,"International economics: A policy approach, the harbrace series in business and economics : Kreinin, Mordechai E., (New York, Harcourt Brace Jovanovich, 1971, pp. XV + 379.)","['Boyer, Russell S.']",No abstract is available for this item.,"Boyer, Russell S., 1972. ""International economics: A policy approach, the harbrace series in business and economics : Kreinin, Mordechai E., (New York, Harcourt Brace Jovanovich, 1971, pp. XV + 379.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 311-312, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p311-312.html,"2(3), pages 311-312, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90011-6,1972
Journal of International Economics,"Time in India's development programmes : Robert C. Repetto, (Cambridge, Mass., Harvard University Press, 1971, pp. 237, $9.00.)","['Bardhan, Pranab K.']",No abstract is available for this item.,"Bardhan, Pranab K., 1972. ""Time in India's development programmes : Robert C. Repetto, (Cambridge, Mass., Harvard University Press, 1971, pp. 237, $9.00.),"" Journal of International Economics, Elsevier, vol. 2(3), pages 312-314, August.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i3p312-314.html,"2(3), pages 312-314, August.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90012-8,1972
Journal of International Economics,A technical note on classical gains from trade,"['Grandmont, J. M.', 'McFadden, D.']",No abstract is available for this item.,"Grandmont, J. M. & McFadden, D., 1972. ""A technical note on classical gains from trade,"" Journal of International Economics, Elsevier, vol. 2(2), pages 109-125, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p109-125.html,"2(2), pages 109-125, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90029-3,1972
Journal of International Economics,Gains from trade revisited,"['Otani, Yoshihiko']",No abstract is available for this item.,"Otani, Yoshihiko, 1972. ""Gains from trade revisited,"" Journal of International Economics, Elsevier, vol. 2(2), pages 127-156, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p127-156.html,"2(2), pages 127-156, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90030-X,1972
Journal of International Economics,Social utility and the gains from trade,"['Chipman, John S.', 'Moore, James C.']",No abstract is available for this item.,"Chipman, John S. & Moore, James C., 1972. ""Social utility and the gains from trade,"" Journal of International Economics, Elsevier, vol. 2(2), pages 157-172, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p157-172.html,"2(2), pages 157-172, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90031-1,1972
Journal of International Economics,A note on trading gains and externalities,"['Wan, Henry Jr.']",No abstract is available for this item.,"Wan, Henry Jr., 1972. ""A note on trading gains and externalities,"" Journal of International Economics, Elsevier, vol. 2(2), pages 173-180, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p173-180.html,"2(2), pages 173-180, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90032-3,1972
Journal of International Economics,A note on Professor Chipman's version of Mill's law of international value,"['Harwitz, Mitchell']",No abstract is available for this item.,"Harwitz, Mitchell, 1972. ""A note on Professor Chipman's version of Mill's law of international value,"" Journal of International Economics, Elsevier, vol. 2(2), pages 181-188, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p181-188.html,"2(2), pages 181-188, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90033-5,1972
Journal of International Economics,"The theory of intermediate products, technical change and growth","['Casas, Francisco R.']",No abstract is available for this item.,"Casas, Francisco R., 1972. ""The theory of intermediate products, technical change and growth,"" Journal of International Economics, Elsevier, vol. 2(2), pages 189-200, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p189-200.html,"2(2), pages 189-200, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90034-7,1972
Journal of International Economics,"Pakistan--industrialization and trade policies : Stephen R. Lewis, Jr., (Published for the OECD Development Centre by Oxford University Press, 1970, pp. XVII + 214.)","['Ranis, Gustav']",No abstract is available for this item.,"Ranis, Gustav, 1972. ""Pakistan--industrialization and trade policies : Stephen R. Lewis, Jr., (Published for the OECD Development Centre by Oxford University Press, 1970, pp. XVII + 214.),"" Journal of International Economics, Elsevier, vol. 2(2), pages 201-201, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p201-201.html,"2(2), pages 201-201, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90036-0,1972
Journal of International Economics,"Development alternatives in Pakistan : Arthur MacEwan, (Harvard University Press, 1971, pp. xv + 221.)","['Ranis, Gustav']",No abstract is available for this item.,"Ranis, Gustav, 1972. ""Development alternatives in Pakistan : Arthur MacEwan, (Harvard University Press, 1971, pp. xv + 221.),"" Journal of International Economics, Elsevier, vol. 2(2), pages 201-204, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p201-204.html,"2(2), pages 201-204, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90036-0,1972
Journal of International Economics,"Foreign trade in a planned economy : Imre Vajda and Mihaly Simai, eds., (University Press, Cambridge, 1971, 221 pp.)","['Montias, J. M.']",No abstract is available for this item.,"Montias, J. M., 1972. ""Foreign trade in a planned economy : Imre Vajda and Mihaly Simai, eds., (University Press, Cambridge, 1971, 221 pp.),"" Journal of International Economics, Elsevier, vol. 2(2), pages 204-205, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p204-205.html,"2(2), pages 204-205, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90037-2,1972
Journal of International Economics,"The responsiveness of demand policies to balance of payments: Postwar patterns : Michael Michaely, (New York, National Bureau of Economic Research, Columbia University Press, 1971. pp. xviii + 299, $10.00.)","['McKinnon, Ronald I.']",No abstract is available for this item.,"McKinnon, Ronald I., 1972. ""The responsiveness of demand policies to balance of payments: Postwar patterns : Michael Michaely, (New York, National Bureau of Economic Research, Columbia University Press, 1971. pp. xviii + 299, $1,"" Journal of International Economics, Elsevier, vol. 2(2), pages 206-207, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p206-207.html,"2(2), pages 206-207, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90038-4,1972
Journal of International Economics,"International big business 1957-1967: A study of comparative growth : Robert Rowthorn, in collaboration with Stephen Hymer, (Cambridge, University of Cambridge, Department of Applied Economics Occasional Paper 24, 1971, pp. 108. Cloth $6.00, paper $2.95.)","['Wells, Louis Jr.']",No abstract is available for this item.,"Wells, Louis Jr., 1972. ""International big business 1957-1967: A study of comparative growth : Robert Rowthorn, in collaboration with Stephen Hymer, (Cambridge, University of Cambridge, Department of Applied Economics Occasio,"" Journal of International Economics, Elsevier, vol. 2(2), pages 207-208, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p207-208.html,"2(2), pages 207-208, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90039-6,1972
Journal of International Economics,"The prediction of communist economic performance : P.J.D. Wiles (editor), (Cambridge, Cambridge University Press, 1971, pp. x + 390.)","['Thornton, Judith A.']",No abstract is available for this item.,"Thornton, Judith A., 1972. ""The prediction of communist economic performance : P.J.D. Wiles (editor), (Cambridge, Cambridge University Press, 1971, pp. x + 390.),"" Journal of International Economics, Elsevier, vol. 2(2), pages 208-209, May.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i2p208-209.html,"2(2), pages 208-209, May.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90040-2,1972
Journal of International Economics,On the existence of incomplete specialization in international trade with capital mobility,"['Uekawa, Yasuo']",No abstract is available for this item.,"Uekawa, Yasuo, 1972. ""On the existence of incomplete specialization in international trade with capital mobility,"" Journal of International Economics, Elsevier, vol. 2(1), pages 1-23, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p1-23.html,"2(1), pages 1-23, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90042-6,1972
Journal of International Economics,The impact of foreign capital inflow on domestic savings in underdeveloped countries,"['Weisskopf, Thomas E.']",No abstract is available for this item.,"Weisskopf, Thomas E., 1972. ""The impact of foreign capital inflow on domestic savings in underdeveloped countries,"" Journal of International Economics, Elsevier, vol. 2(1), pages 25-38, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p25-38.html,"2(1), pages 25-38, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90043-8,1972
Journal of International Economics,The question of collective rationality in Professor Gale's model of trade imbalance,"['Green, Jerry']",No abstract is available for this item.,"Green, Jerry, 1972. ""The question of collective rationality in Professor Gale's model of trade imbalance,"" Journal of International Economics, Elsevier, vol. 2(1), pages 39-55, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p39-55.html,"2(1), pages 39-55, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90044-X,1972
Journal of International Economics,Effective protection in the U.S.: A historical comparison,"['Anderson, James E.']",No abstract is available for this item.,"Anderson, James E., 1972. ""Effective protection in the U.S.: A historical comparison,"" Journal of International Economics, Elsevier, vol. 2(1), pages 57-76, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p57-76.html,"2(1), pages 57-76, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90045-1,1972
Journal of International Economics,On the success of the reserve currency system in the crisis zone,"['Makin, John H.']",No abstract is available for this item.,"Makin, John H., 1972. ""On the success of the reserve currency system in the crisis zone,"" Journal of International Economics, Elsevier, vol. 2(1), pages 77-85, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p77-85.html,"2(1), pages 77-85, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90046-3,1972
Journal of International Economics,Trade and growth: A correction,"['Johnson, Harry G.']",No abstract is available for this item.,"Johnson, Harry G., 1972. ""Trade and growth: A correction,"" Journal of International Economics, Elsevier, vol. 2(1), pages 87-88, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p87-88.html,"2(1), pages 87-88, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90047-5,1972
Journal of International Economics,"The theory of customs unions: A general equilibrium analysis : Richard G. Lipsey, (L.S.E. Research Monograph 7. London: Weidenfeld and Nicholson, for London School of Economics, 1970, pp. 176.)","['Baldwin, Robert E.']",No abstract is available for this item.,"Baldwin, Robert E., 1972. ""The theory of customs unions: A general equilibrium analysis : Richard G. Lipsey, (L.S.E. Research Monograph 7. London: Weidenfeld and Nicholson, for London School of Economics, 1970, pp. 176.),"" Journal of International Economics, Elsevier, vol. 2(1), pages 89-91, February.",N\A,https://ideas.repec.org/a/eee/inecon/v2y1972i1p89-91.html,"2(1), pages 89-91, February.",http://www.sciencedirect.com/science/article/pii/0022-1996(72)90048-7,1972
