,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
684,Journal of Economic Literature,Issues in Econometric Studies of Investment Behavior,"['Klein, Lawrence R']",No abstract is available for this item.,"Klein, Lawrence R, 1974. ""Issues in Econometric Studies of Investment Behavior,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 43-49, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p43-49.html,"12(1), pages 43-49, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
685,Journal of Economic Literature,Issues in Econometric Studies of Investment Behavior: Comment,"['Eisner, Robert']",No abstract is available for this item.,"Eisner, Robert, 1974. ""Issues in Econometric Studies of Investment Behavior: Comment,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 49-50, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p49-50.html,"12(1), pages 49-50, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
686,Journal of Economic Literature,"The Transformation of Values: What Marx ""Really"" Meant (An Interpretation)","['Baumol, William J']",No abstract is available for this item.,"Baumol, William J, 1974. ""The Transformation of Values: What Marx ""Really"" Meant (An Interpretation),"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 51-62, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p51-62.html,"12(1), pages 51-62, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
687,Journal of Economic Literature,Insight and Detour in the Theory of Exploitation: A Reply to Baumol,"['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1974. ""Insight and Detour in the Theory of Exploitation: A Reply to Baumol,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 62-70, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p62-70.html,"12(1), pages 62-70, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
688,Journal of Economic Literature,The Fundamental Marxian Theorem: A Reply to Samuelson,"['Morishima, Michio']",No abstract is available for this item.,"Morishima, Michio, 1974. ""The Fundamental Marxian Theorem: A Reply to Samuelson,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 71-75, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p71-75.html,"12(1), pages 71-75, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
689,Journal of Economic Literature,"The Transformation of Values: What Marx ""Really"" Meant: Reply","['Baumol, William J']",No abstract is available for this item.,"Baumol, William J, 1974. ""The Transformation of Values: What Marx ""Really"" Meant: Reply,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 74-75, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p74-75.html,"12(1), pages 74-75, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
690,Journal of Economic Literature,"The Transformation of Values: What Marx ""Really"" Meant: Rejoinder: Merlin Unclothed, A Final Word","['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1974. ""The Transformation of Values: What Marx ""Really"" Meant: Rejoinder: Merlin Unclothed, A Final Word,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 75-77, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p75-77.html,"12(1), pages 75-77, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
691,Journal of Economic Literature,Pareto's Three Manuals,"['Schwier, J F', 'Schwier, Ann S']",No abstract is available for this item.,"Schwier, J F & Schwier, Ann S, 1974. ""Pareto's Three Manuals,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 78-87, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p78-87.html,"12(1), pages 78-87, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
692,Journal of Economic Literature,"""Pareto's Three Manuals"": Rebuttal","['Jaffe, William']",No abstract is available for this item.,"Jaffe, William, 1974. """"Pareto's Three Manuals"": Rebuttal,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 88-91, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p88-91.html,"12(1), pages 88-91, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
693,Journal of Economic Literature,Vilfredo Pareto and the Translation of his Manuel,"['Tarascio, Vincent J']",No abstract is available for this item.,"Tarascio, Vincent J, 1974. ""Vilfredo Pareto and the Translation of his Manuel,"" Journal of Economic Literature, American Economic Association, vol. 12(1), pages 91-96, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v12y1974i1p91-96.html,"12(1), pages 91-96, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1974
694,Journal of Economic Literature,"Consumer Economics, A Survey","['Ferber, Robert']",No abstract is available for this item.,"Ferber, Robert, 1973. ""Consumer Economics, A Survey,"" Journal of Economic Literature, American Economic Association, vol. 11(4), pages 1303-1342, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i4p1303-42.html,"11(4), pages 1303-1342, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
695,Journal of Economic Literature,Some Recent Developments in the Theory of Economic Growth: An Interpretation,"['Britto, Ronald']",No abstract is available for this item.,"Britto, Ronald, 1973. ""Some Recent Developments in the Theory of Economic Growth: An Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 11(4), pages 1343-1366, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i4p1343-66.html,"11(4), pages 1343-1366, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
696,Journal of Economic Literature,"""Samuelson and Marx"": Reply","['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1973. """"Samuelson and Marx"": Reply,"" Journal of Economic Literature, American Economic Association, vol. 11(4), pages 1367-1367, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i4p1367a.html,"11(4), pages 1367-1367, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
697,Journal of Economic Literature,"""Samuelson and Marx""","['Robinson, Joan']",No abstract is available for this item.,"Robinson, Joan, 1973. """"Samuelson and Marx"","" Journal of Economic Literature, American Economic Association, vol. 11(4), pages 1367-1367, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i4p1367.html,"11(4), pages 1367-1367, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
698,Journal of Economic Literature,"""Samuelson and Marx"": Reply","['Bronfenbrenner, Martin']",No abstract is available for this item.,"Bronfenbrenner, Martin, 1973. """"Samuelson and Marx"": Reply,"" Journal of Economic Literature, American Economic Association, vol. 11(4), pages 1367-1367, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i4p1367b.html,"11(4), pages 1367-1367, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
699,Journal of Economic Literature,Tariffs and Other Measures of Trade Control: A Survey of Recent Developments,"['Stern, Robert M']",No abstract is available for this item.,"Stern, Robert M, 1973. ""Tariffs and Other Measures of Trade Control: A Survey of Recent Developments,"" Journal of Economic Literature, American Economic Association, vol. 11(3), pages 857-888, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i3p857-88.html,"11(3), pages 857-888, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
700,Journal of Economic Literature,Reviewing Economics Textbooks: Some Comments on the Process,"['Norton, Hugh S']",No abstract is available for this item.,"Norton, Hugh S, 1973. ""Reviewing Economics Textbooks: Some Comments on the Process,"" Journal of Economic Literature, American Economic Association, vol. 11(3), pages 889-897, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i3p889-97.html,"11(3), pages 889-897, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
701,Journal of Economic Literature,On the Classification of Economics Material,"['Perlman, Mark']",No abstract is available for this item.,"Perlman, Mark, 1973. ""On the Classification of Economics Material,"" Journal of Economic Literature, American Economic Association, vol. 11(3), pages 898-899, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i3p898-99.html,"11(3), pages 898-899, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
702,Journal of Economic Literature,A Survey of Urban Economics,"['Goldstein, Gerald S', 'Moses, Leon N']",No abstract is available for this item.,"Goldstein, Gerald S & Moses, Leon N, 1973. ""A Survey of Urban Economics,"" Journal of Economic Literature, American Economic Association, vol. 11(2), pages 471-515, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i2p471-515.html,"11(2), pages 471-515, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
703,Journal of Economic Literature,Keynes and Today's Establishment in Economic Theory: A View,"['Shackle, G L S']",No abstract is available for this item.,"Shackle, G L S, 1973. ""Keynes and Today's Establishment in Economic Theory: A View,"" Journal of Economic Literature, American Economic Association, vol. 11(2), pages 516-519, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i2p516-19.html,"11(2), pages 516-519, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
704,Journal of Economic Literature,The Value-Added Tax and the Liberalization of Foreign Trade in Developing Economies: A Comment,"['McKinnon, Ronald I']",No abstract is available for this item.,"McKinnon, Ronald I, 1973. ""The Value-Added Tax and the Liberalization of Foreign Trade in Developing Economies: A Comment,"" Journal of Economic Literature, American Economic Association, vol. 11(2), pages 520-524, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i2p520-24.html,"11(2), pages 520-524, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
705,Journal of Economic Literature,The Nature of the Savings Function in Developing Countries: A Survey of the Theoretical and Empirical Literature,"['Mikesell, Raymond F', 'Zinser, James E']",No abstract is available for this item.,"Mikesell, Raymond F & Zinser, James E, 1973. ""The Nature of the Savings Function in Developing Countries: A Survey of the Theoretical and Empirical Literature,"" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 1-26, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p1-26.html,"11(1), pages 1-26, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
706,Journal of Economic Literature,The Production of Economic Literature: An Interpretation,"['Lovell, Michael C']",No abstract is available for this item.,"Lovell, Michael C, 1973. ""The Production of Economic Literature: An Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 27-55, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p27-55.html,"11(1), pages 27-55, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
707,Journal of Economic Literature,The Editor's Comment,"['Perlman, Mark']",No abstract is available for this item.,"Perlman, Mark, 1973. ""The Editor's Comment,"" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 56-58, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p56-58.html,"11(1), pages 56-58, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
708,Journal of Economic Literature,"Samuelson, Marx, and Their Latest Critics","['Bronfenbrenner, Martin']",No abstract is available for this item.,"Bronfenbrenner, Martin, 1973. ""Samuelson, Marx, and Their Latest Critics,"" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 58-63, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p58-63.html,"11(1), pages 58-63, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
709,Journal of Economic Literature,"Samuelson's ""Reply on Marxian Matters.""","['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1973. ""Samuelson's ""Reply on Marxian Matters."","" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 64-68, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p64-68.html,"11(1), pages 64-68, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
710,Journal of Economic Literature,"A Comment on J. J. Siegfried's ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969.""","['Battalio, Raymond C', 'Hulett, Joe R', 'Kagel, John H']",No abstract is available for this item.,"Battalio, Raymond C & Hulett, Joe R & Kagel, John H, 1973. ""A Comment on J. J. Siegfried's ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969."","" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 68-70, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p68-70.html,"11(1), pages 68-70, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
711,Journal of Economic Literature,"A Reply to the Comment of Professors Battalio, Hulett, and Kagel on ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969.""","['Siegfried, John J']",No abstract is available for this item.,"Siegfried, John J, 1973. ""A Reply to the Comment of Professors Battalio, Hulett, and Kagel on ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969."","" Journal of Economic Literature, American Economic Association, vol. 11(1), pages 71-73, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v11y1973i1p71-73.html,"11(1), pages 71-73, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.11-.20,1973
712,Journal of Economic Literature,Property Rights and Economic Theory: A Survey of Recent Literature,"['Furubotn, Eirik G', 'Pejovich, Svetozar']",No abstract is available for this item.,"Furubotn, Eirik G & Pejovich, Svetozar, 1972. ""Property Rights and Economic Theory: A Survey of Recent Literature,"" Journal of Economic Literature, American Economic Association, vol. 10(4), pages 1137-1162, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i4p1137-62.html,"10(4), pages 1137-1162, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
713,Journal of Economic Literature,Thirteen Critical Points in Contemporary Economic Theory: An Interpretation,"['Morgenstern, Oskar']",No abstract is available for this item.,"Morgenstern, Oskar, 1972. ""Thirteen Critical Points in Contemporary Economic Theory: An Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 10(4), pages 1163-1189, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i4p1163-89.html,"10(4), pages 1163-1189, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
714,Journal of Economic Literature,Pareto Translated: A Review Article,"['Jaffe, William']",No abstract is available for this item.,"Jaffe, William, 1972. ""Pareto Translated: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 10(4), pages 1190-1201, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i4p1190-1201.html,"10(4), pages 1190-1201, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
715,Journal of Economic Literature,The Dollar's Place in the International System: Suggested Criteria for the Appraisal of Emerging Views,"['Fellner, William']",No abstract is available for this item.,"Fellner, William, 1972. ""The Dollar's Place in the International System: Suggested Criteria for the Appraisal of Emerging Views,"" Journal of Economic Literature, American Economic Association, vol. 10(3), pages 735-756, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i3p735-56.html,"10(3), pages 735-756, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
716,Journal of Economic Literature,Development Policy: New Thinking About an Interpretation,"['Healey, Derek T']",No abstract is available for this item.,"Healey, Derek T, 1972. ""Development Policy: New Thinking About an Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 10(3), pages 757-797, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i3p757-97.html,"10(3), pages 757-797, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
717,Journal of Economic Literature,The Scientific Papers of Tjalling C. Koopmans: A Review Article,"['Malinvaud, Edmond']",No abstract is available for this item.,"Malinvaud, Edmond, 1972. ""The Scientific Papers of Tjalling C. Koopmans: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 10(3), pages 798-802, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i3p798-802.html,"10(3), pages 798-802, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
718,Journal of Economic Literature,A Student's Guide to American Federal Government Statistics,"['Morton, J E']",No abstract is available for this item.,"Morton, J E, 1972. ""A Student's Guide to American Federal Government Statistics,"" Journal of Economic Literature, American Economic Association, vol. 10(2), pages 371-397, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i2p371-97.html,"10(2), pages 371-397, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
719,Journal of Economic Literature,"Theory of the Firm: Past, Present, and Future; An Interpretation","['Cyert, Richard M', 'Hedrick, Charles L']",No abstract is available for this item.,"Cyert, Richard M & Hedrick, Charles L, 1972. ""Theory of the Firm: Past, Present, and Future; An Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 10(2), pages 398-412, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i2p398-412.html,"10(2), pages 398-412, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
720,Journal of Economic Literature,Recent Developments in Customs Union Theory: An Interpretive Survey,"['Krauss, Melvyn B']",No abstract is available for this item.,"Krauss, Melvyn B, 1972. ""Recent Developments in Customs Union Theory: An Interpretive Survey,"" Journal of Economic Literature, American Economic Association, vol. 10(2), pages 413-436, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i2p413-36.html,"10(2), pages 413-436, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
721,Journal of Economic Literature,Two Books on the Theory of Income Distribution: A Review Article,"['Ferguson, C E', 'Nell, Edward J']",No abstract is available for this item.,"Ferguson, C E & Nell, Edward J, 1972. ""Two Books on the Theory of Income Distribution: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 10(2), pages 437-453, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i2p437-53.html,"10(2), pages 437-453, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
722,Journal of Economic Literature,Copeland's Moneyflows After Twenty-Five Years: A Survey,"['Cohen, Jacob']",No abstract is available for this item.,"Cohen, Jacob, 1972. ""Copeland's Moneyflows After Twenty-Five Years: A Survey,"" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 1-25, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p1-25.html,"10(1), pages 1-25, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
723,Journal of Economic Literature,"Was Keynes a ""Keynesian""? A Review Article","['Grossman, Herschel I']",No abstract is available for this item.,"Grossman, Herschel I, 1972. ""Was Keynes a ""Keynesian""? A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 26-35, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p26-35.html,"10(1), pages 26-35, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
724,Journal of Economic Literature,"The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969","['Siegfried, John J']",No abstract is available for this item.,"Siegfried, John J, 1972. ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969,"" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 31-49, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p31-49.html,"10(1), pages 31-49, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
725,Journal of Economic Literature,"A Note on ""Understanding the Marxian Notion of Exploitation.""","['Lerner, Abba P']",No abstract is available for this item.,"Lerner, Abba P, 1972. ""A Note on ""Understanding the Marxian Notion of Exploitation."","" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 50-51, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p50-51.html,"10(1), pages 50-51, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
726,Journal of Economic Literature,The Economics of Marx: An Ecumenical Reply,"['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1972. ""The Economics of Marx: An Ecumenical Reply,"" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 51-57, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p51-57.html,"10(1), pages 51-57, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
727,Journal of Economic Literature,"A Note on ""The Postwar Literature on Externalities: An Interpretive Essay.""","['Worcester, Dean A, Jr']",No abstract is available for this item.,"Worcester, Dean A, Jr, 1972. ""A Note on ""The Postwar Literature on Externalities: An Interpretive Essay."","" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 57-59, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p57-59.html,"10(1), pages 57-59, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
728,Journal of Economic Literature,A Reply to Professor Worcester,"['Mishan, E J']",No abstract is available for this item.,"Mishan, E J, 1972. ""A Reply to Professor Worcester,"" Journal of Economic Literature, American Economic Association, vol. 10(1), pages 59-62, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v10y1972i1p59-62.html,"10(1), pages 59-62, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1972
729,Journal of Economic Literature,Econometric Studies of Investment Behavior: A Survey,"['Jorgenson, Dale W']",No abstract is available for this item.,"Jorgenson, Dale W, 1971. ""Econometric Studies of Investment Behavior: A Survey,"" Journal of Economic Literature, American Economic Association, vol. 9(4), pages 1111-1147, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i4p1111-47.html,"9(4), pages 1111-1147, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
730,Journal of Economic Literature,The Demand for International Reserves: A Critical Review of the Literature,"['Grubel, Herbert G']",No abstract is available for this item.,"Grubel, Herbert G, 1971. ""The Demand for International Reserves: A Critical Review of the Literature,"" Journal of Economic Literature, American Economic Association, vol. 9(4), pages 1148-1166, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i4p1148-66.html,"9(4), pages 1148-1166, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
731,Journal of Economic Literature,The Value Added Tax: Critique of a Review,"['Krauss, Mel', 'Bird, Richard M']",No abstract is available for this item.,"Krauss, Mel & Bird, Richard M, 1971. ""The Value Added Tax: Critique of a Review,"" Journal of Economic Literature, American Economic Association, vol. 9(4), pages 1167-1173, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i4p1167-73.html,"9(4), pages 1167-1173, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
732,Journal of Economic Literature,The Value Added Tax: Rejoinder to a Critique,"['Lindholm, Richard W']",No abstract is available for this item.,"Lindholm, Richard W, 1971. ""The Value Added Tax: Rejoinder to a Critique,"" Journal of Economic Literature, American Economic Association, vol. 9(4), pages 1173-1179, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i4p1173-79.html,"9(4), pages 1173-1179, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
733,Journal of Economic Literature,Three Basic Postulates for Applied Welfare Economics: An Interpretive Essay,"['Harberger, Arnold C']",No abstract is available for this item.,"Harberger, Arnold C, 1971. ""Three Basic Postulates for Applied Welfare Economics: An Interpretive Essay,"" Journal of Economic Literature, American Economic Association, vol. 9(3), pages 785-797, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i3p785-97.html,"9(3), pages 785-797, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
734,Journal of Economic Literature,Increasing the Efficiency of the Economics Journal Market,"['Berg, Sanford V']",No abstract is available for this item.,"Berg, Sanford V, 1971. ""Increasing the Efficiency of the Economics Journal Market,"" Journal of Economic Literature, American Economic Association, vol. 9(3), pages 798-813, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i3p798-13.html,"9(3), pages 798-813, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
735,Journal of Economic Literature,Michal Kalecki's Introduction to the theory of growth in a Socialist economy: A Review Article,"['Feiwel, George R']",No abstract is available for this item.,"Feiwel, George R, 1971. ""Michal Kalecki's Introduction to the theory of growth in a Socialist economy: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 9(3), pages 814-818, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i3p814-18.html,"9(3), pages 814-818, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
736,Journal of Economic Literature,Understanding the Marxian Notion of Exploitation: A Summary of the So-Called Transformation Problem Between Marxian Values and Competitive Prices,"['Samuelson, Paul A']","In the paper the author gives along-overdue review of famous Marxian transformationproblem. So that the problems which are purely logical can be cleared up to the satisfactionof Marxians and non-Marxians alike, he abstains from appraising the empirical fruitfulnessofthe exploitation hypotheses— for this or the last century, for static or dynamic insights. Part One provides the stage setting to the controversy and discusses the tools neededfor its understanding.(This abstract was borrowed from another version of this item.)","Samuelson, Paul A, 1971. ""Understanding the Marxian Notion of Exploitation: A Summary of the So-Called Transformation Problem Between Marxian Values and Competitive Prices,"" Journal of Economic Literature, American Economic Association, vol. 9(2), pages 399-431, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i2p399-431.html,"9(2), pages 399-431, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
737,Journal of Economic Literature,Foreign Economic Aid in the International Encyclopedia of the Social Sciences: A Review Article,"['Horvath, Janos']",No abstract is available for this item.,"Horvath, Janos, 1971. ""Foreign Economic Aid in the International Encyclopedia of the Social Sciences: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 9(2), pages 432-441, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i2p432-41.html,"9(2), pages 432-441, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
738,Journal of Economic Literature,Soviet Views on Keynes: A Review Article Surveying the Literature,"['Letiche, J M']",No abstract is available for this item.,"Letiche, J M, 1971. ""Soviet Views on Keynes: A Review Article Surveying the Literature,"" Journal of Economic Literature, American Economic Association, vol. 9(2), pages 442-458, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i2p442-58.html,"9(2), pages 442-458, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
