journal,title,authors,volume,jel,abstract,url,doi
Econometrica,A Generalization of the Durbin Significance Test and Its Application to Dynamic Specification,"['J. Sargan', 'Fatemeh Mehta', 'Fatemeh Shadman']","1983, vol. 51, issue 5, 1551-67",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a5_3ap_3a1551-67.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-R&origin=repec
Econometrica,The Asymptotic Normality of Two-Stage Least Absolute Deviations Estimators,['James Powell'],"1983, vol. 51, issue 5, 1569-75",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a5_3ap_3a1569-75.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... 3B2-%23&origin=repec
Econometrica,Non-Normality of the Lagrange Multiplier Statistic for Testing the Constancy of Regression Coefficients,['Katsuto Tanaka'],"1983, vol. 51, issue 5, 1577-82",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a5_3ap_3a1577-82.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-P&origin=repec
Econometrica,Dynamic Effects of a Shift in Savings; The Role of Firms,['Olivier Blanchard'],"1983, vol. 51, issue 5, 1583-91",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a5_3ap_3a1583-91.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-H&origin=repec
Econometrica,The Utility Function and the Superneutrality of Money on the Transition Path [Capital Accumulation on the Transition Path in a Monetary Optimizing Model],['Kazumi Asako'],"1983, vol. 51, issue 5, 1593-96",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a5_3ap_3a1593-96.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-2&origin=repec
Econometrica,Regularity and Index Theory for Economies with Smooth Production Technologies,['Timothy Kehoe'],"1983, vol. 51, issue 4, 895-917",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a895-917.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-P&origin=repec
Econometrica,On the Informational Size of Message Spaces for Efficient Resource Allocation Processes,['Parkash Chander'],"1983, vol. 51, issue 4, 919-38",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a919-38.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-Y&origin=repec
Econometrica,Large Indivisibles: An Analysis with Respect to Price Equilibrium and Fairness,['Lars-Gunnar Svensson'],"1983, vol. 51, issue 4, 939-54",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a939-54.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-T&origin=repec
Econometrica,Equilibrium Price Dispersion,"['Kenneth Burdett', 'Kenneth Judd']","1983, vol. 51, issue 4, 955-69",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a955-69.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,Price Responsiveness and Market Conditions,['Michael Braulke'],"1983, vol. 51, issue 4, 971-80",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a971-80.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,Equilibrium Limit Pricing: The Effects of Private Information and Stochastic Demand,"['Steven Matthews', 'Leonard Mirman']","1983, vol. 51, issue 4, 981-96",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a981-96.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-C&origin=repec
Econometrica,"On the ""Law of Demand.""",['Werner Hildenbrand'],"1983, vol. 51, issue 4, 997-1019",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a997-1019.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-S&origin=repec
Econometrica,On State Dependent Preferences and Subjective Probabilities,"['Edi Karni', 'David Schmeidler', 'Karl Vind']","1983, vol. 51, issue 4, 1021-31",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1021-31.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-M&origin=repec
Econometrica,Collective Probabilistic Judgements,"['Salvador Barberà', 'Federico Valenciano']","1983, vol. 51, issue 4, 1033-46",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1033-46.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-3&origin=repec
Econometrica,Endogenous Formation of Coalitions,"['Sergiu Hart', 'Mordecai Kurz']","1983, vol. 51, issue 4, 1047-64",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1047-64.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-X&origin=repec
Econometrica,A Generalization of the Quasilinear Mean with Applications to the Measurement of Income Inequality and Decision Theory Resolving the Allais Paradox,['Soo Hong Chew'],"1983, vol. 51, issue 4, 1065-92",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1065-92.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-Z&origin=repec
Econometrica,The Influence of Classification and Observation Errors on the Measurement of Income Inequality,"['Bernard van Praag', 'Aldi J M Hagenaars', 'Wim van Eck']","1983, vol. 51, issue 4, 1093-108",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1093-108.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-R&origin=repec
Econometrica,Agglomeration as Local Instability of Spatially Uniform Steady-States,"['Yorgos Papageorgiou', 'Terrence R Smith']","1983, vol. 51, issue 4, 1109-19",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1109-19.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-C&origin=repec
Econometrica,Investment Selection with Imperfect Capital Markets,"['David G Cantor', 'Steven A Lippman']","1983, vol. 51, issue 4, 1121-44",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1121-44.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-8&origin=repec
Econometrica,Computable Qualitative Comparative Static Techniques,['Gilbert Ritschard'],"1983, vol. 51, issue 4, 1145-68",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1145-68.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-9&origin=repec
Econometrica,Solution and Maximum Likelihood Estimation of Dynamic Nonlinear Rational Expectations Models,"['Ray Fair', 'John Taylor']","1983, vol. 51, issue 4, 1169-85",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1169-85.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-P&origin=repec
Econometrica,The Properties of the Parameterization of ARMAX Systems and Their Relevance for Structural Estimation and Dynamic Specification,['Manfred Deistler'],"1983, vol. 51, issue 4, 1187-207",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1187-207.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-C&origin=repec
Econometrica,Specification Error Analysis with Stochastic Regressors,"['Terrence Kinal', 'Kajal Lahiri']","1983, vol. 51, issue 4, 1209-19",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1209-19.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-N&origin=repec
Econometrica,Asymptotic Expansions Associated with the AR(1) Model with Unknown Mean,['Katsuto Tanaka'],"1983, vol. 51, issue 4, 1221-31",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1221-31.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,Heteroscedasticity in Models with Lagged Dependent Variables,"['D F Nicholls', 'Adrian Pagan']","1983, vol. 51, issue 4, 1233-42",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a4_3ap_3a1233-42.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,A Model of Stochastic Process Switching,"['Robert Flood', 'Peter Garber']","1983, vol. 51, issue 3, 537-51",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a537-51.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-E&origin=repec
Econometrica,Testing Rational Expectations and Efficiency in the Foreign Exchange Market,"['Richard Baillie', 'Robert E Lippens', 'Patrick C McMahon']","1983, vol. 51, issue 3, 553-63",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a553-63.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-9&origin=repec
Econometrica,"Expectations, Demand, and Observability",['Heraklis M Polemarchakis'],"1983, vol. 51, issue 3, 565-74",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a565-74.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-H&origin=repec
Econometrica,Efficient Exchange with a Variable Number of Consumers,['Urs Schweizer'],"1983, vol. 51, issue 3, 575-84",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a575-84.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-5&origin=repec
Econometrica,Input-Output Analysis and Technical Change,['John Craven'],"1983, vol. 51, issue 3, 585-98",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a585-98.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-H&origin=repec
Econometrica,Inventories and Price Inflexibility,"['Seiichi Kawasaki', 'John McMillan', 'Klaus Zimmermann']","1983, vol. 51, issue 3, 599-610",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a599-610.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-C&origin=repec
Econometrica,Capital Market Equilibrium with Personal Tax,['George Constantinides'],"1983, vol. 51, issue 3, 611-36",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a611-36.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-I&origin=repec
Econometrica,A Financial Theory of Investment Behavior,['Erling Steigum'],"1983, vol. 51, issue 3, 637-45",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a637-45.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-P&origin=repec
Econometrica,The Multivariate Flexible Accelerator Model: Its Empirical Restrictions and an Application to U.S. Manufacturing,"['Larry Epstein', 'Michael Denny']","1983, vol. 51, issue 3, 647-74",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a647-74.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-D&origin=repec
Econometrica,An Intertemporal Model of Saving and Investment,"['Andrew Abel', 'Olivier Blanchard']","1983, vol. 51, issue 3, 675-92",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a675-92.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-6&origin=repec
Econometrica,Equilibrium Trajectories of Economic Growth,"['V M Polterovich', 'Виктор Меерович Полтерович']","1983, vol. 51, issue 3, 693-729",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a693-729.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-A&origin=repec
Econometrica,The Impact of Exogenous Child Mortality on Fertility: A Waiting Time Regression with Dynamic Regressors,"['Randall J Olsen', 'Kenneth I Wolpin']","1983, vol. 51, issue 3, 731-49",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a731-49.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-A&origin=repec
Econometrica,More Efficient Estimation in the Presence of Heteroscedasticity of Unknown Form,['John G Cragg'],"1983, vol. 51, issue 3, 751-63",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a751-63.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-W&origin=repec
Econometrica,Distribution-Free Maximum Likelihood Estimator of the Binary Choice Model,['Stephen R Cosslett'],"1983, vol. 51, issue 3, 765-82",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a765-82.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-8&origin=repec
Econometrica,"Nearly Efficient Estimation of Time Series Models with Predetermined, but Not Exogenous, Instruments","['Fumio Hayashi', 'Christopher Sims']","1983, vol. 51, issue 3, 783-98",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a783-98.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-U&origin=repec
Econometrica,Maximum Likelihood Estimation of Regression Models with First Order Moving Average Errors When the Root Lies on the Unit Circle,"['J. Sargan', 'Alok Bhargava']","1983, vol. 51, issue 3, 799-820",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a799-820.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-L&origin=repec
Econometrica,Approximate Distributions of k-Class Estimators When the Degree of Overidentifiability Is Large Compared with the Sample Size,['Kimio Morimune'],"1983, vol. 51, issue 3, 821-41",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a821-41.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-X&origin=repec
Econometrica,The Recovery of Risk Preferences from Actual Choices,"['Charles Wolf', 'Larry Pohlman']","1983, vol. 51, issue 3, 843-50",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a843-50.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-K&origin=repec
Econometrica,Necessary and Sufficient Conditions for Conditional Cost Functions,['Martin Browning'],"1983, vol. 51, issue 3, 851-56",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a3_3ap_3a851-56.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-P&origin=repec
Econometrica,Exogeneity,"['Robert Engle', 'David Hendry', 'Jean-Francois Richard']","1983, vol. 51, issue 2, 277-304",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a277-304.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-W&origin=repec
Econometrica,Closest Empirical Distribution Estimation,['Charles Manski'],"1983, vol. 51, issue 2, 305-19",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a305-19.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-X&origin=repec
Econometrica,Robust Sets of Regression Estimates,"['C Zachary Gilstein', 'Edward Leamer']","1983, vol. 51, issue 2, 321-33",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a321-33.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-T&origin=repec
Econometrica,Generalized Wald Methods for Testing Nonlinear Implicit and Overidentifying Restrictions,['Jerzy Szroeter'],"1983, vol. 51, issue 2, 335-53",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a335-53.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-4&origin=repec
Econometrica,Testing Non-Nested Models after Estimation by Instrumental Variables or Least Squares,['Leslie Godfrey'],"1983, vol. 51, issue 2, 355-65",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a355-65.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-4&origin=repec
Econometrica,Consistent Estimation of Minimal Subset Dimension,['Robert Kohn'],"1983, vol. 51, issue 2, 367-76",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a367-76.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-M&origin=repec
Econometrica,The Dimensionality of the Aliasing Problem in Models with Rational Spectral Densities,"['Lars Hansen', 'Thomas Sargent']","1983, vol. 51, issue 2, 377-87",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a377-87.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-3&origin=repec
Econometrica,Individual Monotonicity and Lexicographic Maxmin Solution,['Haruo Imai'],"1983, vol. 51, issue 2, 389-401",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a389-401.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... 3B2-%23&origin=repec
Econometrica,Structure of Tax Equilibria,"['Gerard Fuchs', 'Roger Guesnerie']","1983, vol. 51, issue 2, 403-34",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a403-34.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-9&origin=repec
Econometrica,Actual Labor Values in a General Model of Production,['Peter Flaschel'],"1983, vol. 51, issue 2, 435-54",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a435-54.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-R&origin=repec
Econometrica,The Nonexistence of a Free Entry Cournot Equilibrium in Labor-Managed Economies,"['Jean-Jacques Laffont', 'Michel Moreaux']","1983, vol. 51, issue 2, 455-62",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a455-62.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-S&origin=repec
Econometrica,Bundling Decisions by a Multiproduct Monopolist with Incomplete Information,['Thomas Palfrey'],"1983, vol. 51, issue 2, 463-83",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a463-83.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-K&origin=repec
Econometrica,The Price Variability-Volume Relationship on Speculative Markets,"['George Tauchen', 'Mark Pitts']","1983, vol. 51, issue 2, 485-505",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a485-505.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-F&origin=repec
Econometrica,Generalized Econometric Models with Selectivity,['Lung-Fei Lee'],"1983, vol. 51, issue 2, 507-12",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a507-12.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-D&origin=repec
Econometrica,Corrigendum [Maximum Likelihood Estimation of Misspecified Models],['Halbert White'],"1983, vol. 51, issue 2, 513",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a2_3ap_3a513.htm,EconPapers FAQ
Econometrica,The Founding of the Econometric Society and Econometrica,['Carl Christ'],"1983, vol. 51, issue 1, 3-6",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a3-6.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,An Analysis of the Principal-Agent Problem,"['Sanford Grossman', 'Oliver Hart']","1983, vol. 51, issue 1, 7-45",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a7-45.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-A&origin=repec
Econometrica,On the Global Uniqueness of Fix-Price Equilibria,['Norbert Schulz'],"1983, vol. 51, issue 1, 47-68",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a47-68.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-W&origin=repec
Econometrica,"Worker Heterogeneity, Hours Restrictions, and Temporary Layoffs",['Mark A Lowenstein'],"1983, vol. 51, issue 1, 69-78",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a69-78.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-W&origin=repec
Econometrica,Efficient Methods of Measuring Welfare Change and Compensated Income in Terms of Ordinary Demand Functions,['Yrjo O Vartia'],"1983, vol. 51, issue 1, 79-98",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a79-98.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-W&origin=repec
Econometrica,An Index of Inequality: With Applications to Horizontal Equity and Social Mobility,['Mervyn A King'],"1983, vol. 51, issue 1, 99-115",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a99-115.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-N&origin=repec
Econometrica,Gaussian Estimation of Structural Parameters in Higher Order Continuous Time Dynamic Models,['Albert Bergstrom'],"1983, vol. 51, issue 1, 117-52",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a117-52.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-C&origin=repec
Econometrica,Testing Residuals from Least Squares Regression for Being Generated by the Gaussian Random Walk,"['J. Sargan', 'Alok Bhargava']","1983, vol. 51, issue 1, 153-74",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a153-74.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-Q&origin=repec
Econometrica,The Identification Problem in Systems Nonlinear in the Variables,['Bryan W Brown'],"1983, vol. 51, issue 1, 175-96",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a175-96.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-J&origin=repec
Econometrica,The Structure of Qualitatively Determinate Relationships,['George Lady'],"1983, vol. 51, issue 1, 197-218",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a197-218.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-Z&origin=repec
Econometrica,Ordinal Interpersonal Comparisons in Bargaining,"['Lars Tyge Neilsen', 'Lars Tyge Nielsen']","1983, vol. 51, issue 1, 219-21",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a219-21.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-D&origin=repec
Econometrica,An Alternative Characterization of Decreasing Absolute Risk Aversion,"['Philip Dybvig', 'Steven A Lippman']","1983, vol. 51, issue 1, 223-24",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a223-24.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-G&origin=repec
Econometrica,Sufficient Conditions for the Consistency of Maximum Likelihood Estimation Despite Misspecifications of Distribution in Multinomial Discrete Choice Models,['Paul Ruud'],"1983, vol. 51, issue 1, 225-28",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a225-28.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-5&origin=repec
Econometrica,An Approximation to the Distribution of the Least Squares Estimator in an Autoregressive Model with Exogenous Variables,['Koichi Maekawa'],"1983, vol. 51, issue 1, 229-38",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a51_3ay_3a1983_3ai_3a1_3ap_3a229-38.htm,http://links.jstor.org/sici?sici=0012-9682%2819830 ... O%3B2-A&origin=repec
Econometrica,Time to Build and Aggregate Fluctuations,"['Finn Kydland', 'Edward Prescott']","1982, vol. 50, issue 6, 1345-70",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1345-70.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-E&origin=repec
Econometrica,Costs of Adjustment and the Spatial Pattern of a Growing Open City,"['Oded Hochman', 'David Pines']","1982, vol. 50, issue 6, 1371-91",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1371-91.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-L&origin=repec
Econometrica,"The Economic Theory of Index Numbers and the Measurement of Input, Output, and Productivity","['Douglas W Caves', 'Laurits R Christensen', 'Walter Diewert']","1982, vol. 50, issue 6, 1393-1414",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1393-1414.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-S&origin=repec
Econometrica,Information Acquisition in a Noisy Rational Expectations Economy,['Robert E Verrecchia'],"1982, vol. 50, issue 6, 1415-30",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1415-30.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-Y&origin=repec
Econometrica,Strategic Information Transmission,"['Vincent Crawford', 'Joel Sobel']","1982, vol. 50, issue 6, 1431-51",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1431-51.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-J&origin=repec
Econometrica,Efficiency of Resource Allocation by Uninformed Demand,"['Theodore Groves', 'Sergiu Hart']","1982, vol. 50, issue 6, 1453-82",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1453-82.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-H&origin=repec
Econometrica,"Job Matching, Coalition Formation, and Gross Substitutes","['Kelso, Alexander S,', 'Vincent Crawford']","1982, vol. 50, issue 6, 1483-1504",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1483-1504.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-F&origin=repec
